title,genre_names,vote_average,vote_count,popularity
Heartbreakers,"Crime, Comedy, Romance",5.8,256.0,9.515602
Say It Isn't So,"Comedy, Romance",4.8,47.0,3.65507
Too Much Sleep,,0.0,0.0,0.001177
Someone Like You...,"Comedy, Romance",6.0,119.0,5.298111
Spy Kids,"Action, Comedy, Family, Adventure",5.5,893.0,9.576745
Tomcats,"Comedy, Romance",4.9,75.0,4.63422
The Tailor of Panama,"Drama, Thriller",6.2,97.0,6.226933
Amores perros,"Drama, Thriller",7.6,537.0,5.958138
Keep the River on Your Right: A Modern Cannibal Tale,Documentary,8.0,3.0,0.122334
The Gleaners & I,"Documentary, Foreign",7.0,19.0,0.647007
Along Came a Spider,"Crime, Mystery, Thriller, Action",6.1,408.0,13.214068
Blow,"Crime, Drama",7.4,1352.0,12.332223
Just Visiting,"Comedy, Fantasy, Science Fiction",4.9,173.0,6.198238
Pokémon: Spell of the Unknown,"Adventure, Fantasy, Animation, Action, Family",6.0,143.0,10.264597
Beautiful Creatures,"Comedy, Crime, Drama, Thriller",5.9,25.0,2.269511
Brigham City,"Crime, Drama, Mystery, Thriller",7.3,4.0,0.202478
The Day I Became a Woman,"Drama, Foreign",4.1,6.0,0.53871
Shadow Magic,"Drama, Foreign, History",6.0,1.0,0.101444
Bridget Jones's Diary,"Comedy, Romance, Drama",6.6,1397.0,10.780524
Joe Dirt,"Mystery, Adventure, Comedy, Romance, Drama",5.5,247.0,10.442468
Josie and the Pussycats,"Comedy, Music",5.2,73.0,9.423041
Kingdom Come,Comedy,8.0,1.0,0.986251
The Body,"Drama, Mystery, Romance, Thriller",4.9,35.0,7.034927
Chopper,"Crime, Drama, Thriller",6.7,111.0,9.035898
The Circle,"Drama, Foreign",6.6,17.0,1.629075
Lakeboat,,5.5,2.0,0.510724
Crocodile Dundee in Los Angeles,"Adventure, Comedy",4.7,149.0,6.640385
Freddy Got Fingered,Comedy,4.5,117.0,7.187919
The Center of the World,"Drama, Romance",4.4,14.0,3.247122
The Girl,"Drama, Thriller, Romance",0.0,0.0,0.001653
The Low Down,"Romance, Comedy, Drama",0.0,0.0,0.490728
The Luzhin Defence,"Romance, Drama",6.6,15.0,0.879721
The Visit,Drama,0.0,0.0,0.001712
Lilies,"Drama, Fantasy, Romance",7.3,14.0,4.433239
Scarface,"Action, Crime, Drama, Thriller",8.0,3017.0,11.299673
Days of Wine and Roses,"Drama, Romance",7.5,39.0,3.942198
Driven,Action,4.5,180.0,5.310558
The Forsaken,"Action, Adventure, Horror, Thriller",4.9,47.0,3.169217
One Night at McCool's,"Action, Comedy, Crime",5.7,92.0,6.059018
Town & Country,"Comedy, Romance",4.1,18.0,1.901065
Rat,"Drama, Fantasy, Comedy, Family",6.0,3.0,0.934445
The Mummy Returns,"Adventure, Action, Fantasy",6.0,2258.0,16.945657
Eureka,Drama,6.6,19.0,1.955392
Tuvalu,"Fantasy, Drama, Comedy, Science Fiction, Romance, Family, Foreign",5.8,9.0,2.664512
Under the Sand,"Drama, Mystery",6.4,31.0,1.860018
Cleopatra,"Drama, History, Romance",6.7,148.0,8.591238
Krull,"Fantasy, Action, Adventure",5.8,130.0,9.848674
Lost in America,Comedy,7.3,29.0,1.628303
The Lost World,"Adventure, Drama, Fantasy, Science Fiction",6.6,27.0,2.968503
Triumph of the Will,Documentary,6.9,62.0,4.558863
True Believer,"Crime, Drama",6.3,25.0,5.832721
The World According to Garp,Comedy,6.9,87.0,5.036929
Candy,"Fantasy, Comedy, Adventure",5.3,12.0,4.640419
Fellini Satyricon,"Drama, Fantasy",7.0,64.0,4.214637
Roma,"Comedy, Drama",6.6,45.0,2.46757
Frankie and Johnny,"Comedy, Drama, Music, Romance",5.9,9.0,1.151937
Frankie and Johnny,"Drama, Comedy, Romance",6.6,115.0,6.889748
A Home of Our Own,"Comedy, Drama",7.0,14.0,4.497919
Paris When It Sizzles,"Comedy, Romance",6.3,44.0,2.952978
Pola X,"Drama, Romance",6.0,14.0,1.698111
City of Women,"Comedy, Drama",6.8,28.0,2.146237
For the Boys,"Music, Drama",6.5,20.0,10.336913
Nine to Five,Comedy,6.7,102.0,15.458258
Norma Rae,Drama,6.9,31.0,2.84023
Summer Rental,Comedy,6.5,44.0,12.372036
"The 5,000 Fingers of Dr. T.","Family, Fantasy, Music",6.7,12.0,3.52006
Catchfire,"Drama, Action, Thriller, Romance",5.8,16.0,3.981125
Love Story,"Drama, Romance",6.6,123.0,6.127903
Pelle the Conqueror,Drama,6.9,32.0,1.958105
Rififi,"Drama, Action, Crime",7.7,90.0,4.071187
A Knight's Tale,"Adventure, Drama, Romance, Action",6.6,933.0,10.90061
Bread and Roses,"Comedy, Drama",6.3,14.0,1.428582
Calle 54,"Documentary, Music, Foreign",6.0,6.0,0.50905
The King Is Alive,Drama,5.8,9.0,5.43754
Sordid Lives,Comedy,5.8,14.0,1.650666
Startup.com,Documentary,6.3,7.0,0.587588
Angel Eyes,"Drama, Romance, Thriller",5.5,91.0,5.3962
Shrek,"Adventure, Animation, Comedy, Family, Fantasy",7.3,4183.0,17.987728
Fast Food Fast Women,"Comedy, Romance",5.8,8.0,1.166622
Moulin Rouge!,"Drama, Music, Romance",7.4,1348.0,13.691781
Little Brothers,"Drama, Foreign",5.4,4.0,0.142742
Pearl Harbor,"History, Romance, War",6.6,1833.0,11.419388
Bloody Angels,"Thriller, Drama",9.0,2.0,0.072099
Himalaya,"Adventure, Drama",6.9,18.0,1.349366
The Man Who Cried,"Drama, Music, Romance, War",5.8,57.0,5.15599
Our Song,Drama,6.4,7.0,0.546957
Gabriela,,0.0,0.0,0.001187
Ice Castles,"Drama, Romance",6.3,15.0,3.335968
Love Potion No. 9,"Comedy, Romance",5.4,67.0,8.358541
Postcards from the Edge,"Comedy, Drama",6.3,53.0,2.523655
Apache,"Action, Western",5.8,23.0,1.607794
"Buffalo Bill and the Indians, or Sitting Bull's History Lesson","Western, Comedy",5.7,20.0,0.760215
City Slickers,"Action, Adventure, Comedy, Drama, Western",6.2,232.0,7.334686
Eight Men Out,"Drama, History",7.5,63.0,4.861698
The Horse Soldiers,"War, Western",6.8,40.0,10.313171
The Kentuckian,"Action, Western",6.0,9.0,0.786025
La Notte,Drama,7.7,72.0,3.872462
Mississippi Burning,"Thriller, Crime, Drama",7.4,336.0,13.971865
The Magnificent Seven,Western,7.4,472.0,10.650752
Return of the Seven,Western,5.3,35.0,3.057434
Rio Bravo,Western,7.6,265.0,10.847383
The Scarlet Empress,"Drama, History, Romance",6.7,23.0,6.183889
Semi-Tough,"Comedy, Drama, Romance",5.6,11.0,2.630796
Suspect,"Crime, Drama, Thriller",6.4,45.0,10.638289
Throw Momma from the Train,"Crime, Comedy",6.0,147.0,6.573364
Yi Yi,"Drama, Romance",7.7,98.0,8.930431
Midnight Madness,"Comedy, Family",5.4,14.0,7.922416
Nightwatch,"Horror, Thriller",7.1,51.0,4.189514
The Sand Pebbles,"Action, Adventure, Drama, War, Romance",7.2,59.0,11.354247
Twelve O'Clock High,"War, Action, Drama",7.0,31.0,2.870026
Von Ryan's Express,"Action, Drama, History, Thriller, War",6.7,57.0,9.891678
The Animal,"Action, Comedy",4.6,310.0,8.473369
What's the Worst That Could Happen?,"Action, Comedy",5.1,67.0,6.739365
Big Eden,"Drama, Romance",6.1,13.0,1.629476
Evolution,"Action, Comedy, Science Fiction",5.7,650.0,5.395127
Swordfish,"Action, Crime, Thriller",6.1,946.0,9.646208
The Anniversary Party,"Comedy, Drama",6.4,27.0,2.668002
Bride of the Wind,"Romance, Drama, Music",0.0,0.0,0.016404
Divided We Fall,"Comedy, Drama, Family, War",7.6,11.0,1.43661
Whatever Happened to Harold Smith?,Comedy,6.6,8.0,0.954525
Catch-22,"War, Comedy, Drama",6.7,73.0,4.984905
Forgotten Silver,Comedy,6.9,31.0,8.535898
Point Break,"Action, Thriller, Crime",6.9,861.0,11.453093
Shag,"Comedy, Drama",5.9,14.0,1.096473
Uncommon Valor,"Action, Adventure, Drama, Thriller",6.2,54.0,9.987072
Unlawful Entry,"Crime, Thriller",5.8,63.0,6.477258
Youngblood,"Drama, Romance",5.8,50.0,4.204661
Gentlemen Prefer Blondes,"Comedy, Romance",7.1,169.0,7.174547
How to Marry a Millionaire,"Comedy, Romance",6.9,117.0,6.000494
Macabre,"Horror, Thriller",6.1,7.0,0.837849
The Seven Year Itch,"Comedy, Drama, Romance",7.0,184.0,6.81733
There's No Business Like Show Business,"Comedy, Drama, Music, Romance",6.7,28.0,4.110337
Tootsie,"Comedy, Romance",6.9,429.0,8.451188
The Boys Next Door,"Action, Crime, Drama, Thriller",5.9,14.0,1.381945
Too Late the Hero,"Drama, Action, War",6.4,20.0,7.710629
The Trio,,7.0,1.0,0.180645
Pavilion of Women,"War, Drama, Romance, Foreign",5.3,6.0,0.501948
Atlantis: The Lost Empire,"Animation, Family, Adventure, Science Fiction",6.7,1257.0,10.901602
Lara Croft: Tomb Raider,"Adventure, Fantasy, Action, Thriller",5.7,2235.0,15.851722
Dr. Dolittle 2,"Comedy, Family, Romance, Fantasy",4.9,422.0,7.906683
The Fast and the Furious,"Action, Crime, Thriller",6.6,3485.0,1.406181
A.I. Artificial Intelligence,"Drama, Science Fiction, Adventure",6.8,2011.0,13.249364
Baby Boy,"Crime, Drama, Romance",7.3,57.0,9.503157
Crazy/Beautiful,"Drama, Romance",6.6,98.0,6.236729
Pootie Tang,"Action, Comedy",5.4,43.0,3.474987
Snow days,"Comedy, Romance",5.0,1.0,0.046139
Funny Felix,"Comedy, Foreign",5.1,7.0,1.309157
Down from the Mountain,"Music, Documentary",7.0,1.0,0.051216
Russian Doll,"Romance, Comedy, Drama",0.0,0.0,0.390652
Sexy Beast,"Crime, Drama, Thriller",7.0,219.0,5.819673
"South of Heaven, West of Hell","Action, Comedy, Drama, Western",5.0,2.0,0.701694
The Princess and the Warrior,"Romance, Drama",7.1,33.0,1.826108
The Closet,Comedy,6.2,111.0,6.186121
Wolves,Documentary,6.5,1.0,0.706172
The Crimson Rivers,"Crime, Mystery, Thriller",6.8,366.0,6.649222
Lumumba,"Drama, Foreign, History",5.5,8.0,0.2994
Pandaemonium,"Drama, Foreign",4.5,2.0,0.660969
Cats & Dogs,"Comedy, Family",5.0,363.0,8.142251
Kiss of the Dragon,"Action, Crime, Thriller",6.4,304.0,7.637345
Scary Movie 2,Comedy,5.4,1019.0,10.869056
Lost and Delirious,"Drama, Romance",6.8,132.0,6.236798
Baise-moi,"Crime, Drama, Romance, Thriller",4.2,75.0,12.589992
The Vertical Ray of the Sun,"Drama, Foreign, Romance",6.7,17.0,0.864406
Alice,"Comedy, Drama, Romance",6.3,57.0,7.196816
Another Woman,Drama,6.8,51.0,3.333264
Beach Blanket Bingo,Comedy,7.0,12.0,4.119355
Big Deal on Madonna Street,"Crime, Comedy",8.1,107.0,6.035008
The Cannonball Run,Comedy,6.2,161.0,6.693055
Cannonball Run II,"Action, Comedy",5.4,86.0,5.305197
Speed Zone,"Action, Comedy",4.1,20.0,2.806926
Diary of a Chambermaid,"Crime, Drama",7.2,33.0,3.003084
Donovan's Brain,"Drama, Horror, Science Fiction",5.7,10.0,1.327715
Donovan's Reef,"Adventure, Comedy, Romance",6.0,31.0,1.920256
Dr. Goldfoot and the Bikini Machine,"Comedy, Science Fiction",6.1,20.0,10.031602
House of Usher,"Horror, Thriller",6.5,71.0,3.481988
Faust,"Drama, Fantasy, Horror",7.8,66.0,4.021486
The Last Laugh,Drama,7.7,63.0,3.553763
The Man Who Shot Liberty Valance,Western,7.4,272.0,6.641827
Salvador,Drama,7.0,73.0,4.714357
September,Drama,6.3,40.0,2.724242
Shadows and Fog,"Thriller, Comedy",7.0,80.0,8.678022
Something Wild,"Action, Comedy, Drama, Romance",6.5,68.0,4.737529
The Sons of Katie Elder,Western,7.0,60.0,5.190094
The Thing with Two Heads,"Comedy, Horror, Science Fiction",3.9,17.0,2.025217
Village of the Giants,Science Fiction,3.3,9.0,0.6148
X: The Man with the X-Ray Eyes,"Horror, Science Fiction, Thriller",6.4,46.0,4.259969
Nice Dreams,Comedy,6.6,38.0,11.389252
The Day the Earth Caught Fire,"Science Fiction, Drama",7.3,28.0,3.150237
The House by the Cemetery,Horror,5.8,71.0,4.510407
Things Are Tough All Over,"Action, Comedy",6.1,25.0,9.442756
All That Heaven Allows,"Drama, Romance",7.4,66.0,3.922641
The Barefoot Contessa,"Mystery, Drama, Romance, Crime",6.7,36.0,6.730728
The Blackout,"Drama, Mystery, Thriller",5.2,13.0,1.395025
Cries and Whispers,Drama,7.8,118.0,9.983092
The Entertainer,"Drama, Music",5.5,12.0,2.678395
The Garden of the Finzi-Continis,Drama,6.6,32.0,2.105027
Howling III: The Marsupials,"Horror, Comedy, Foreign",4.1,30.0,5.1189
Kiss Me Deadly,"Drama, Mystery, Thriller",7.1,81.0,7.224904
The Lion in Winter,"Drama, History",7.6,89.0,7.056355
The Misfits,"Drama, Action, Romance",6.8,76.0,5.317544
Moby Dick,"Adventure, Drama",6.9,90.0,4.31583
Popcorn,Horror,5.7,28.0,3.399036
Rembrandt,Drama,6.5,4.0,0.281903
Sweet Smell of Success,Drama,7.5,108.0,5.196222
Written on the Wind,"Drama, Romance",6.9,42.0,1.949246
The 10th Victim,"Comedy, Drama, Science Fiction, Thriller",6.0,20.0,1.188717
Colonel Redl,"Drama, History",6.2,15.0,1.923855
Obsession,"Drama, Thriller, Mystery",6.5,50.0,3.417112
Suspiria,Horror,7.5,396.0,10.050219
Fist of Fury,"Drama, Action, Thriller",7.4,164.0,9.523138
Christiane F.,Drama,7.3,268.0,5.64576
The Big Boss,Action,7.3,148.0,10.486927
Game of Death,"Drama, Action, Thriller, Crime",6.3,121.0,9.592019
The Last Dragon,"Action, Adventure, Comedy",6.4,71.0,6.830599
Outland,Science Fiction,6.2,153.0,6.918821
The Way of the Dragon,"Action, Crime",7.4,235.0,11.116474
T-Rex: Back to the Cretaceous,Family,4.5,3.0,0.311387
Final Fantasy: The Spirits Within,"Adventure, Action, Animation, Fantasy, Science Fiction, Thriller",5.9,441.0,10.223851
Legally Blonde,Comedy,6.2,908.0,12.769371
The Score,"Action, Crime, Thriller",6.7,436.0,14.741992
Adanggaman,"Drama, Foreign",7.5,2.0,0.071765
Bully,"Crime, Drama",6.7,125.0,4.877774
Jump Tomorrow,"Drama, Comedy, Romance",6.9,7.0,1.19372
Made,"Action, Comedy, Thriller",6.3,55.0,3.531682
Michael Jordan to the Max,Documentary,7.5,10.0,2.047132
More,"Animation, Science Fiction",7.9,45.0,1.85929
Thrill Ride: The Science of Fun,"Documentary, Adventure",6.0,1.0,0.076926
Haunted Castle,"Animation, Horror, Thriller",5.0,2.0,0.695382
All Access: Front Row. Backstage. Live!,,0.0,0.0,0.001178
Africa: The Serengeti,Documentary,5.9,9.0,1.649097
Alaska: Spirit of the Wild,Documentary,5.3,3.0,1.246035
Encounter in the Third Dimension,Documentary,8.0,1.0,0.060994
Siegfried & Roy: The Magic Box,Documentary,0.0,0.0,0.001662
18 Again!,"Fantasy, Comedy",5.7,27.0,1.555163
1969,"Drama, War",5.5,21.0,2.238458
The Accidental Tourist,"Drama, Romance",5.9,55.0,4.771107
The Accused,Drama,6.8,130.0,13.028922
Above the Law,"Action, Adventure, Drama, Thriller",5.9,140.0,5.283245
The Adventures of Baron Munchausen,"Action, Adventure, Comedy, Fantasy",6.9,185.0,7.753416
Apartment Zero,"Thriller, Horror, Drama",6.9,12.0,3.927714
Appointment with Death,"Thriller, Crime, Mystery, Drama",6.2,15.0,10.158324
Ariel,"Drama, Crime",7.1,44.0,3.860491
Arthur 2: On the Rocks,"Comedy, Romance",4.5,43.0,3.611453
Bad Dreams,"Horror, Thriller",5.3,31.0,5.296777
Bat*21,"Action, Drama, War",5.9,42.0,9.179655
Beaches,"Comedy, Drama",6.5,65.0,16.179384
The Beast of War,"Drama, War",6.7,53.0,7.021336
Big Business,Comedy,5.8,62.0,3.940139
Big Top Pee-wee,"Comedy, Family",5.1,30.0,15.227522
Biloxi Blues,"Comedy, Drama, Romance",6.4,72.0,4.619593
Bird,"Drama, Music",6.6,49.0,4.942377
The Blob,"Horror, Science Fiction",6.3,187.0,10.874079
The Boost,"Drama, Romance",5.3,12.0,0.964399
"Bright Lights, Big City",Drama,4.7,29.0,2.785705
Caddyshack II,Comedy,3.9,59.0,6.349281
Camille Claudel 1915,Drama,7.0,20.0,0.134014
Casual Sex?,"Comedy, Romance",4.3,18.0,1.319188
Clean and Sober,Drama,6.3,16.0,2.821608
Cocktail,"Drama, Romance",5.7,330.0,9.270831
Colors,"Action, Crime, Drama",6.6,100.0,5.529808
Coming to America,"Comedy, Romance",6.5,944.0,7.830087
The Couch Trip,Comedy,5.3,28.0,1.264947
Criminal Law,"Drama, Thriller, Romance",5.5,20.0,2.040324
Critters,"Action, Comedy, Horror, Science Fiction, Thriller",5.9,221.0,10.113807
Critters 2,"Comedy, Horror, Science Fiction, Thriller",5.0,91.0,9.97523
Critters 3,"Comedy, Horror, Science Fiction, Thriller",4.5,70.0,5.163739
Crossing Delancey,"Comedy, Drama, Romance",5.8,11.0,2.00871
D.O.A.,"Mystery, Thriller",5.9,37.0,2.793619
Dead Heat,"Action, Comedy, Drama, Horror, Science Fiction, Thriller",5.8,41.0,3.201914
The Dead Pool,"Action, Crime, Thriller",6.3,227.0,7.066395
Dirty Rotten Scoundrels,"Crime, Comedy",7.0,223.0,6.78824
Drowning by Numbers,"Comedy, Drama",7.0,32.0,2.264156
"Elvira, Mistress of the Dark","Fantasy, Horror, Comedy, Science Fiction",6.1,88.0,5.554398
Ernest Saves Christmas,"Comedy, Family",4.9,47.0,3.590547
Everybody's All-American,"Drama, Romance",4.6,10.0,4.405975
Feds,"Action, Comedy, Family",5.7,10.0,3.139282
For Keeps,"Drama, Family, Romance",6.1,24.0,5.410839
Frantic,"Crime, Drama, Mystery, Thriller",6.6,232.0,8.105859
Fresh Horses,"Drama, Romance",4.6,8.0,4.782781
Gorillas in the Mist,Drama,6.7,136.0,11.978983
The Great Outdoors,Comedy,6.4,155.0,11.666172
Heartbreak Hotel,"Comedy, Music",5.7,5.0,0.732975
High Spirits,"Horror, Fantasy, Comedy",5.6,57.0,5.007836
Hot to Trot,Comedy,5.1,17.0,1.99161
The House on Carroll Street,Drama,5.4,8.0,1.742499
Howling IV: The Original Nightmare,Horror,3.3,21.0,1.666704
Imagine: John Lennon,"Documentary, Music",7.3,25.0,1.69806
Johnny Be Good,Comedy,4.3,25.0,3.007873
Lady in White,"Horror, Thriller",6.3,25.0,1.19789
The Lair of the White Worm,"Comedy, Horror",5.8,59.0,9.97466
The Land Before Time,"Animation, Adventure, Family",7.0,660.0,13.631352
License to Drive,"Comedy, Family",6.1,100.0,9.631158
Little Nikita,"Drama, Action, Thriller",5.9,31.0,2.097317
Masquerade,"Drama, Romance, Mystery, Thriller",5.2,14.0,7.058299
The Milagro Beanfield War,"Comedy, Drama",6.7,24.0,5.56568
Moon Over Parador,"Action, Comedy, Drama, Romance",6.0,17.0,2.044436
Moving,Comedy,5.6,29.0,2.466853
My Stepmother is an Alien,"Comedy, Science Fiction",5.3,132.0,6.493525
A Night in the Life of Jimmy Reardon,"Drama, Romance",4.9,16.0,1.355189
Off Limits,"Action, Crime, Drama, Mystery, Thriller",5.6,16.0,11.516965
Bagdad Cafe,"Comedy, Drama",7.0,76.0,5.289632
Permanent Record,Drama,5.7,9.0,1.194377
Red Heat,"Action, Crime",5.8,360.0,14.25013
Return of the Living Dead Part II,"Comedy, Horror",5.8,95.0,6.606325
The Return of the Living Dead,"Comedy, Horror",7.3,270.0,6.258984
Return to Snowy River,"Adventure, Drama, Action, Western, Family",6.0,10.0,0.652283
The Man from Snowy River,"Family, Drama, Action, Western, Romance",6.9,38.0,3.382894
Rocket Gibraltar,"Drama, Family",6.2,7.0,0.871303
Running on Empty,Drama,7.4,59.0,4.368078
Salome's Last Dance,"Comedy, Drama",5.7,10.0,0.654549
Salsa,"Drama, Music, Romance",4.8,8.0,1.659488
Satisfaction,"Music, Comedy",4.5,17.0,1.502936
The Serpent and the Rainbow,"Horror, Thriller",6.2,120.0,7.791952
Shakedown,"Action, Adventure, Crime, Drama",6.2,17.0,1.596442
Shoot to Kill,"Action, Adventure, Crime, Thriller",6.7,45.0,2.514717
Short Circuit 2,"Comedy, Family, Science Fiction, Drama",5.5,168.0,7.34677
Short Circuit,"Comedy, Family, Science Fiction",6.4,535.0,12.171218
The Vanishing,"Horror, Thriller",7.4,124.0,11.096035
Stormy Monday,"Romance, Crime, Drama",5.9,12.0,5.623518
Sunset,"Action, Comedy, Crime, Mystery, Thriller",5.6,15.0,1.835663
Sweet Hearts Dance,"Comedy, Drama, Romance",5.5,1.0,0.656215
Switching Channels,Comedy,5.7,19.0,2.100768
The Telephone,"Drama, Comedy",5.8,5.0,0.807818
Tetsuo: The Iron Man,"Horror, Science Fiction",6.7,110.0,5.456818
They Live,"Action, Horror, Science Fiction, Thriller",7.1,562.0,11.292364
To Kill a Priest,"Drama, Thriller, History",6.7,3.0,0.239498
Torch Song Trilogy,"Comedy, Drama, Romance",7.0,25.0,1.14619
Track 29,"Drama, Mystery",6.2,6.0,1.129645
Tucker: The Man and His Dream,Drama,6.5,71.0,4.647907
Twins,Comedy,5.7,566.0,5.952494
Vice Versa,"Comedy, Fantasy",5.6,48.0,9.39207
Watchers,"Action, Horror, Science Fiction, Thriller",5.1,25.0,2.612373
Waxwork,"Horror, Comedy",5.7,71.0,8.575666
Without a Clue,"Comedy, Thriller, Crime, Mystery",6.3,59.0,4.095908
Young Einstein,"Comedy, Science Fiction",4.5,46.0,2.562888
Always,"Fantasy, Drama, Romance",6.0,136.0,5.443097
American Ninja,"Action, Adventure",5.5,71.0,7.314536
American Ninja 2: The Confrontation,"Action, Adventure, Drama",4.9,49.0,4.237511
American Ninja 3: Blood Hunt,"Action, Adventure, Drama",4.1,33.0,2.745571
Best of the Best 2,"Action, Thriller",6.1,30.0,13.053072
The Big Picture,"Comedy, Drama, Romance",5.9,24.0,6.69473
Bill & Ted's Excellent Adventure,"Adventure, Comedy, Science Fiction",6.7,464.0,15.109261
Black Rain,"Action, Thriller, Crime",6.2,250.0,6.973408
Blaze,"Drama, Romance",5.9,14.0,3.444266
Blind Fury,"Action, Thriller",6.2,88.0,6.617717
Breaking In,"Action, Adventure, Comedy",5.3,3.0,0.418753
C.H.U.D. II: Bud the Chud,"Horror, Comedy, Science Fiction",3.5,25.0,4.980211
Casualties of War,"Drama, History, War",6.8,203.0,7.435688
Chances Are,"Fantasy, Comedy, Science Fiction, Romance",6.5,66.0,4.901036
Cookie,"Comedy, Crime",5.0,1.0,0.456397
Cyborg,"Action, Science Fiction",4.9,154.0,8.473602
Dad,"Drama, Comedy",5.6,20.0,2.727017
Dead Bang,"Action, Adventure, Drama, Thriller",5.4,16.0,1.698895
Disorganized Crime,"Action, Comedy",4.7,10.0,1.249626
Dream a Little Dream,"Fantasy, Comedy, Science Fiction, Romance",5.8,26.0,13.592018
The Dream Team,Comedy,6.0,60.0,4.205858
A Dry White Season,"Drama, Mystery",6.5,23.0,2.868585
Earth Girls Are Easy,"Music, Comedy, Drama, Romance, Science Fiction",5.5,110.0,11.509677
Eddie and the Cruisers II: Eddie Lives!,"Drama, Thriller, Music",6.4,14.0,1.591236
Eddie and the Cruisers,"Drama, Music",6.6,32.0,3.756026
Enemies: A Love Story,"Comedy, Drama, Romance",5.7,11.0,4.164446
Erik the Viking,"Adventure, Fantasy, Comedy",6.0,72.0,3.44427
The Experts,"Action, Comedy",4.3,11.0,1.025298
Family Business,"Action, Comedy, Crime, Drama, Thriller",5.4,45.0,4.616517
Farewell to the King,"War, Adventure",5.9,23.0,1.629224
Fat Man and Little Boy,"War, Drama, History",6.5,28.0,8.011566
The Girl in a Swing,"Drama, Thriller",4.7,3.0,0.029194
Gleaming the Cube,Drama,5.4,31.0,1.511044
Going Overboard,Comedy,2.5,44.0,7.468225
Great Balls of Fire!,Drama,6.0,79.0,3.602521
Gross Anatomy,"Comedy, Drama, Romance",5.9,23.0,4.506924
Happy Together,"Comedy, Romance",5.2,13.0,5.371907
Harlem Nights,"Comedy, Crime, Drama",5.7,85.0,9.01086
Her Alibi,"Comedy, Crime, Mystery, Romance",5.0,37.0,3.005651
Homer and Eddie,"Drama, Comedy",5.6,11.0,1.027011
How to Get Ahead in Advertising,"Fantasy, Comedy",6.4,29.0,4.485466
Immediate Family,"Comedy, Drama",5.8,5.0,0.60641
In Country,"Drama, Comedy, Romance",5.3,13.0,6.329111
An Innocent Man,"Action, Crime, Drama, Thriller",6.4,28.0,6.505887
